,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
276,12.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,10/1/2018,"
                      The aromas fascinate with notes of dried yellow apple, pear and apple peel. The palate is bone dry, made in a sleek, elegant style, with a bright sense of acidity.                      Sean P. Sullivan ",Rothrock Vineyard Old Vine,Fielding Hills 2017 Rothrock Vineyard Old Vine Chenin Blanc (Yakima Valley),$28, Washington,88, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chenin Blanc,2017,Fielding Hills
277,11.9%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,10/1/2018,"
                      Interesting aromas of dried pear, mango, honeydew rind and cherimoya show on the nose of this bottling. There is tightness and freshness to the sip, but the acidity fades quickly as flavors of lemon peel and dried apple arise.                      Matt Kettmann ",,Sevtap 2016 Chenin Blanc (Santa Ynez Valley),$21, California,86, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Chenin Blanc,2016,Sevtap
278,11%,"Coteaux du Layon, Loire Valley, France",500 ml,Dessert, France,9/1/2018,"
                      The gold color immediately sets this botrytis-laden wine apart. It is a brilliantly rich wine, aged for a few months in barrel to give it even greater intensity. It's full of honey and apricot flavors and packed with intense acidity. It is tough not to drink it now, but it will age for a long time, and be best opened after 2022.                      Roger Voss ",Cuvée Maxence,Domaine du Petit Clocher 2015 Cuvée Maxence Chenin Blanc (Coteaux du Layon),$20, Loire Valley,93,Coteaux du Layon,,Not rated yet [Add Your Review],Chenin Blanc,2015,Domaine du Petit Clocher
279,13.64%,"Stellenbosch, South Africa",750 ml,White, South Africa,9/1/2018,"
                      Winemaker: Bruwer Raats. Fresh apple flesh, white peach, melon and creamed citrus form the fruity core of this attractive white, all hit with spicy top-notes of lightly toasted oak and woodspice. Medium in weight, the palate shows a roundness and creamy texture that complements the rich, ripe fruit flavors, but is lifted by vibrant acidity that keeps the mouthfeel fresh and the finish crisp. It's easy to like now, but this should continue to develop further depth and complexities well through 2028.                      Lauren Buzzeo ",Cape Winemakers Guild Fountain Block Terroir Specific,Raats Family 2017 Cape Winemakers Guild Fountain Block Terroir Specific Chenin Blanc (Stellenbosch),N/A,Stellenbosch,92,,,Not rated yet [Add Your Review],Chenin Blanc,2017,Raats Family
280,14%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2018,"
                      This single-vineyard wine is impressively ripe and rich. It is maturing although nowhere near its peak. The ripe apple, mango and kiwi fruits are matched by the intensity of the mineral texture. Let it age further and drink from 2020.                      Roger Voss ",Clos de Quarts,Domaine Laffourcade 2015 Clos de Quarts Chenin Blanc (Anjou),$36, Loire Valley,92,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2015,Domaine Laffourcade
281,12%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2018,"
                      Superripe grapes are the secret behind this rich wine. Although it is dry, this floral wine offers a touch of honey that balances the crisp apple flavors and opulent texture. Still young, this intense wine deserves to age. Drink from 2020.                      Roger Voss ",,Domaine du Petit Clocher 2017 Chenin Blanc (Anjou),$40, Loire Valley,91,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2017,Domaine du Petit Clocher
282,12.5%,"Vouvray, Loire Valley, France",750 ml,White, France,9/1/2018,"
                      Made in a dry style but with a honeyed edge, this is a balanced and crisp wine. Youthful acidity combines with flavors of almonds, quince and spice to give a wine that will be ready to drink from 2019.                      Roger Voss ",Clos le Vigneau,Alexandre Monmousseau 2016 Clos le Vigneau  (Vouvray),$25, Loire Valley,91,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Alexandre Monmousseau
283,14.39%,"Tulbagh, South Africa",750 ml,White, South Africa,9/1/2018,"
                      Winemaker: Pierre Wahl. This is rich and concentrated in yellow apple, melon and creamed pear tones upfront, with supporting notes of orange pith, pressed honeysuckle and lightly toasted nuts for added depth and some textural interest. The medium-weight palate offers a roundish mouthfeel, countered by ample acidity and a textural grip of apple skin and citrus peel flavor.                      Lauren Buzzeo ",Cape Winemakers Guild CWG,Rijk's 2016 Cape Winemakers Guild CWG Chenin Blanc (Tulbagh),N/A,Tulbagh,91,,,Not rated yet [Add Your Review],Chenin Blanc,2016,Rijk's
284,13.5%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2018,"
                      This rich, dry wine is opulent, with an intense spice and mineral texture. It offers ripe quince and green-plum flavors cut with tight acidity. Still a young wine, it needs time. Drink from 2020.                      Roger Voss ",,Domaine Laffourcade 2016  Savennières,$27, Loire Valley,90,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2016,Domaine Laffourcade
285,12%,"Vouvray, Loire Valley, France",750 ml,White, France,9/1/2018,"
                      A soft wine, medium dry in character, this brings out the attractive almond and spice character of the Chenin Blanc. It offers quince and pear flavors, with acidity and a ripe green-apple aftertaste. Drink this fruity wine now.                      Roger Voss ",Le Petit Perroy,Michel Picard 2016 Le Petit Perroy  (Vouvray),N/A, Loire Valley,85,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Michel Picard
286,13.7%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,8/1/2018,"
                      Coming from old vines, this bottling is typically one of the more compelling non-Chardonnays from Santa Barbara County. This vintage shows light lemon, chalk, white peach and Asian pear on the nose. The palate is grippy as ever, with lemon-lime acidity and a green-pear flavor.                      Matt Kettmann ",Ernesto Wickenden Vineyard Old Vines,Foxen 2016 Ernesto Wickenden Vineyard Old Vines Chenin Blanc (Santa Maria Valley),$26, California,91, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Chenin Blanc,2016,Foxen
287,13.5%,"Mendocino County, Mendocino County, California, US",750 ml,White, US,8/1/2018,"
                      This is a tight, lean and refreshing wine with minimal ripeness but great acidity and a very clean palate-cleansing texture. It's just the thing for acid freaks and will light up pairings like goat cheese and seafood.                      Jim Gordon ",Dry,Graziano 2016 Dry Chenin Blanc (Mendocino County),$15, California,89, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Chenin Blanc,2016,Graziano
288,12.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,7/1/2018,"
                      Very floral and pungent aromas of melon, poached apple and canned pear make for an intriguing entry into this bottling. There is tremendous zest to the sip, with high-toned citrus flavors lifting the apple flavors. It's very tasty and zippy.                      Matt Kettmann ",,Thacher 2017 Chenin Blanc (Paso Robles),$25, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Chenin Blanc,2017,Thacher
289,14.2%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,7/1/2018,"
                      Tight aromas of guava, nectarine and bubblegum show on the nose of this bottling by young winemaker Natalie Darr. The supple yet racy palate is framed by intensely bright acidity and a solid grip, delivering flavors of white cherry, fresh Pink Lady apple and rounded melon.                      Matt Kettmann ",,Rococo 2017 Chenin Blanc (Santa Barbara County),$24, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Chenin Blanc,2017,Rococo
290,11.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,7/1/2018,"
                      Old-vine Chenin Blanc is rapidly slipping away in Washington as growers rip out vines for more profitable varieties. It's a shame as it can excel here, as this wine shows. Coming in at an almost unheard of alcohol level for the state, aromas of poached pear, apple, lees, citrus and spice are followed by bone-dry, sleek, tart flavors with a lemony finish. The acids are downright racy. It needs some food alongside it to be properly appreciated but it delivers.                      Sean P. Sullivan ",Old Vine Gnarl Block Rothrock Vineyard,Block Wines 2016 Old Vine Gnarl Block Rothrock Vineyard Chenin Blanc (Yakima Valley),$20, Washington,90, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chenin Blanc,2016,Block Wines
291,14.2%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      From 40-year-old vines comes this semisweet wine by young winemaker Natalie Darr, full of aromas of honey, honeysuckle, chamomile and fortune cookies on the nose. The sweetness is subtle on the palate, as it surrounds a chalky core and grippy texture.                      Matt Kettmann ",,Rococo 2016 Chenin Blanc (Santa Barbara County),$24, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Chenin Blanc,2016,Rococo
292,14.2%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      From 40-year-old vines in Los Alamos comes this crisp, lovely wine, which shows nectarine, Meyer lemon spray and grapefruit peel aromas on the nose. The palate is crisp and grippy, with light stone-fruit flavors alongside crushed white rocks and a slight citrus tang.                      Matt Kettmann ",Sur Lie,Rococo 2016 Sur Lie Chenin Blanc (Santa Barbara County),$28, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Chenin Blanc,2016,Rococo
293,12.5%,"Snipes Mountain, Columbia Valley, Washington, US",750 ml,White, US,6/1/2018,"
                      This wine underwent a vineyard change this vintage; the fruit now comes from 1979 plantings at Upland. The aromas pop, recalling scooped cantaloupe, ripe pear, red apple and freshly sliced star fruit, with intriguing salinity. Simultaneously sleek and textured fruit flavors lead to an acid-driven finish.                      Sean P. Sullivan ",Upland Vineyard,W.T. Vintners 2017 Upland Vineyard Chenin Blanc (Snipes Mountain),$20, Washington,90, Columbia Valley,Snipes Mountain,Not rated yet [Add Your Review],Chenin Blanc,2017,W.T. Vintners
294,13.5%,"Côtes du Lot, Southwest France, France",750 ml,White, France,6/1/2018,"
                      While more at home in the Loire, Cahors growers have found that Chenin Blanc is able to express the local terroir. This perfumed wine is fruity, creamy and textured, with a strong minerality. It is still young and fruity, and will likely age further. Drink now or wait until 2020.                      Roger Voss ",de Mercuès Sec,Georges Vigouroux 2015 de Mercuès Sec Chenin Blanc (Côtes du Lot),$25, Southwest France,90,Côtes du Lot,,Not rated yet [Add Your Review],Chenin Blanc,2015,Georges Vigouroux
295,13.5%,"Vouvray, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      This is a beautiful, ripe, honeyed wine. Produced from organically grown grapes, it has richness as well as a touch of spice from partial oak aging. The wine will age further to give a sumptuous richness from 2019.                      Roger Voss ",Cuvée Silex,Domaine Vigneau-Chevreau 2016 Cuvée Silex  (Vouvray),$23, Loire Valley,93,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Domaine Vigneau-Chevreau
296,13.5%,"Napa Valley, Napa, California, US",750 ml,White, US,5/1/2018,"
                      This is 100% varietal and entirely from grapes grown in the Oak Knoll District, a cooler section of the valley. Aged minimally in both French oak and stainless steel the wine is noteworthy for its crispness and fleshy texture. Peach and apricot figure prominently alongside honey oak and a tease of salty brine. This is one of Napa's classic whites for good reason.                      Virginie Boone ",,Lang & Reed 2016 Chenin Blanc (Napa Valley),$27, California,93, Napa,Napa Valley,Not rated yet [Add Your Review],Chenin Blanc,2016,Lang & Reed
297,12.5%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,5/1/2018,"
                      With three years bottle aging, this wine has begun to develop attractive, mature toasty flavors that add richness to floral, crisp character of the fruit. The wine is both rich and soft, generous and very ready to drink now.                      Roger Voss ",De Chanceny Excellence Brut,Cave des Producteurs de Vouvray 2014 De Chanceny Excellence Brut  (Vouvray),$22, Loire Valley,90,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2014,Cave des Producteurs de Vouvray
298,12%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,5/1/2018,"
                      Nutty and fruity at the same time, this pear-flavored wine with its hint of honey is dry while also soft. It offers intriguing balance between roundness and dryness, a refreshing style that will make a fine aperitif.                      Roger Voss ",Pétillant Brut,Domaine Vigneau-Chevreau NV Pétillant Brut  (Vouvray),$23, Loire Valley,90,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,,Domaine Vigneau-Chevreau
299,12.2%,"Clarksburg, Central Valley, California, US",750 ml,White, US,5/1/2018,"
                      This light-bodied wine has a steely crisp-green-apple quality and an array of flavors that are more savory than fruity. Hints of vanilla and wet stone in the aroma are followed by a tangy, rather lean palate impression. It should be brilliant for food pairing.                      Jim Gordon ",la bombe Merritt Island,La Pitchoune 2016 la bombe Merritt Island Chenin Blanc (Clarksburg),$22, California,89, Central Valley,Clarksburg,Not rated yet [Add Your Review],Chenin Blanc,2016,La Pitchoune
300,12%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,5/1/2018,"
                      This wine is soft, honeyed, ripe with baked apple and gentle acidity. It is off dry, heading towards sweet, while never forgetting a crisp edge that gives a citrus finish. Drink now.                      Roger Voss ",Pétillant Demi-Sec,Domaine Vigneau-Chevreau NV Pétillant Demi-Sec  (Vouvray),$23, Loire Valley,89,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,,Domaine Vigneau-Chevreau
301,12.5%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,5/1/2018,"
                      After three years aging in bottle, this ripe, delicious wine is packed with white fruits and with a creamy texture that gives richness and freshness at the same time. It is lightly spicy, crisply textured to finish and ready to drink now.                      Roger Voss ",Cuvée Millésimée Brut,Vignoble Brisebarre 2012 Cuvée Millésimée Brut  (Vouvray),$18, Loire Valley,89,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2012,Vignoble Brisebarre
302,12.5%,"Vouvray, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      While the wine is certainly Sec (dry), it is also attractively rich with honey, yellow fruits and good balance between acidity and ripeness. Soft and full of fruit, it offers a nutty aftertaste.                      Roger Voss ",Sec,Vignoble Brisebarre 2015 Sec  (Vouvray),$17, Loire Valley,89,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Vignoble Brisebarre
303,12%,"Saumur, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      Ripe apricots and pineapple are laced together with a smooth texture, lightly cut with attractive acidity. This perfumed wine is poised and lightly herbal. The tangy texture gives a crisp aftertaste. Drink now.                      Roger Voss ",Domaine de Montbrillais,Cave de Saumur 2015 Domaine de Montbrillais  (Saumur),$15, Loire Valley,88,Saumur,,Not rated yet [Add Your Review],Chenin Blanc,2015,Cave de Saumur
304,12.5%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,5/1/2018,"
                      Aged two years before release, this pure Chenin Blanc wine is crisp while having the nutty, lightly honeyed character typical of the grape. Apples and spice join the yeasty flavor in this bone-dry, crisp wine. Drink now.                      Roger Voss ",Brut,Vignoble Brisebarre NV Brut  (Vouvray),$18, Loire Valley,87,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,,Vignoble Brisebarre
305,12.5%,"Vouvray, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      Named after a parcel of land that has belonged to the village since the Middle Ages, this wine is off dry. Its tangy, lemon and honey character is filled out with peach and almond-paste flavors. The wine is young, needing a few more months to round out. Drink from late 2018.                      Roger Voss ",Les Dîmes,Cave des Producteurs de Vouvray 2015 Les Dîmes  (Vouvray),$15, Loire Valley,85,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Cave des Producteurs de Vouvray
306,12%,"Vouvray, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      Lightly off-dry, this wine is gently fruity with quince and pear flavors. A hint of honey and almonds brings out the soft texture. The wine has a crisp, fresh aftertaste. Drink now.                      Roger Voss ",,Château de Valmier 2016  Vouvray,$15, Loire Valley,85,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Château de Valmier
307,12%,"Vouvray, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      This off-dry wine comes from vines growing on the plateau above Vouvray. A ripe wine, it's full of yellow fruits with a honeyed edge. Floral and lifted by crisp lemon acidity, the wine is ready to drink.                      Roger Voss ",La Javeline,Cave des Producteurs de Vouvray 2015 La Javeline  (Vouvray),$15, Loire Valley,85,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Cave des Producteurs de Vouvray
308,12.5%,"Vouvray, Loire Valley, France",750 ml,White, France,5/1/2018,"
                      This is a soft, off-dry wine. White and yellow fruits are perfumed and crisp with acidity. Hints of almonds and toast go with the gentle texture. Drink now.                      Roger Voss ",Les Chancelières,Cave des Producteurs de Vouvray 2016 Les Chancelières  (Vouvray),$15, Loire Valley,84,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2016,Cave des Producteurs de Vouvray
309,13.5%,"Olifants River, South Africa",750 ml,White, South Africa,4/1/2018,"
                      This wine is currently a baby, wanting more time to completely form and express itself with full potential. The nose is shy at first, needing some airing to coax out notes of singed fynbos, greengage and white melon rind. The palate offers a bit more fruit expression, as waves of citrus peel, Asian pear and dried apple skin are framed by a chalky minerality and just a hint of nutty stone-fruit pit. A sea-breeze salinity graces the driven, precise finish. Drink 2020–2028.                      Lauren Buzzeo ",Magnetic North Mountain Makstok,Alheit 2015 Magnetic North Mountain Makstok Chenin Blanc (Olifants River),$100,Olifants River,93,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Alheit
310,13%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Pristine aromas of white melon, green plum, apple blossom and lemon leaf open the nose of this gorgeous white, with touches of fresh fynbos and almond skin for added depth. The palate offers a pithy, lightly astringent texture that supports the soft fruit flavors. This is more about structure, balance and feel than overt fruit tones, with the overall harmony and complexity to continue to evolve well through 2030.    The palate is very well balanced with fine acidity, more a textural delight than overt flavors with sublime orange pith, walnut and saline notes on the ethereal finish.                      Lauren Buzzeo ",Radio Lazarus,Alheit 2015 Radio Lazarus Chenin Blanc (Stellenbosch),$100,Stellenbosch,93,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Alheit
311,13.5%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2018,"
                      A stunning wine, this opens with scents of golden straw, honeydew rind, firm nectarine and fresh honeycomb that all carry through to the medium-weight mouth. The palate boasts a flinty, mineral texture and bright acidity that lends verve and precision to the notes of toasted apple, spiced orange rind and pressed yellow flowers. Hints of fresh herbs and minty fynbos grace the enduring finish. It sure is delicious now, but try this stunner from 2020–2028.                      Lauren Buzzeo ",Granite,Mullineux 2015 Granite Chenin Blanc (Swartland),$88,Swartland,93,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Mullineux
312,13.5%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2018,"
                      The Quartz is a bit flashier than Mullineux's other soil-specific bottlings, with pronounced notes of roasted apple skin, orange oil, pressed yellow flowers, juicy pear and even a hint of fresh guava. The palate is full and opulent, though deftly balanced by vibrant acidity and a lingering flavor of spiced-pear tart. Drink now–2026.                      Lauren Buzzeo ",Quartz,Mullineux 2015 Quartz Chenin Blanc (Swartland),N/A,Swartland,92,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Mullineux
313,14%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      This is in its infancy now, but it's remarkably refined and nuanced, showing great promise for evolution and development. Notes of melon rind, orange peel, lemon verbena and fresh fynbos fill the bouquet, while the palate offers more pithy citrus and green melon characters. It's well-balanced, with vibrant acidity and a fresh wet-stone minerality that endures through the long finish. It's hard to resist now, but it will continue to mature and hold well through 2024.                      Lauren Buzzeo ",Single Block 30,L'Avenir 2015 Single Block 30 Chenin Blanc (Stellenbosch),$45,Stellenbosch,92,,,Not rated yet [Add Your Review],Chenin Blanc,2015,L'Avenir
314,13%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2018,"
                      A little reserved at first, with time this opens up to reveal notes of pressed fynbos, dandelion, fresh straw, apple blossom and crushed mineral that grace the just-ripe apple and green-melon core. Surprisingly round and mouth-filling, that weight is countered by a stunningly vibrant seam of citrusy acidity and spiced tones of allspice and nutmeg. Final notes of grilled apple skin and pie crust dance on the lingering finish. Drink now–2026.                      Lauren Buzzeo ",Vin Blanc,The Blacksmith 2015 Vin Blanc Chenin Blanc (Swartland),$30,Swartland,92,,,Not rated yet [Add Your Review],Chenin Blanc,2015,The Blacksmith
315,12.5%,"Western Cape, South Africa",750 ml,White, South Africa,4/1/2018,"
                      This is tight and reserved at first, needing time to open and reveal notes of green apple, lemon-lime citrus, yellow plum and underripe mango. Given those tight, bright aromas, it's surprising to encounter the medium-weight, round mouthfeel, with low acidity and ripe tones of guava and white grapefruit that carry through to the close.                      Lauren Buzzeo ",Dirty Little Secret One,Ken Forrester 2015 Dirty Little Secret One Chenin Blanc (Western Cape),$125,Western Cape,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Ken Forrester
316,14%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      This is a well-balanced and attractive pour, with scents of orange blossom, lemon verbena, quinine and lime that frame the just-ripe peach and melon fruit core. A pithy astringency provides a subtle texture to the palate and lends some lingering grip to the finish, coupled with a vibrant acidity that leaves you read for more. Drink now–2022.                      Lauren Buzzeo ",,Quinta Essentia 2015 Chenin Blanc (Stellenbosch),$40,Stellenbosch,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Quinta Essentia
317,13%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      This showcases a nice balance between ripe-fruit notes, toasty warmth and ample acidity. Aromas of lemon custard, creamed pear and baked apple set the stage, framed by scents of toasted walnuts and clover honey. The palate offers a bit more restraint and verve, with notes of orange and lime peel that refresh the sip. Drink now–2023.                      Lauren Buzzeo ",The FMC,Ken Forrester 2015 The FMC Chenin Blanc (Stellenbosch),$65,Stellenbosch,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Ken Forrester
318,14%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Quite pronounced in tropical fruit and floral aromas, this opens with attractive scents of pressed buttercup, honeysuckle and lime lead that frame the guava, pineapple rind and red apple fruit core. Those ripe-fruit tones carry through to the medium-weight palate, with bright, orange-laced acidity to lift. A final note of delicate sweet spice on the way back of the close. Drink now–2022.                      Lauren Buzzeo ",Vintage Collection,Spier 2015 Vintage Collection Chenin Blanc (Swartland),$19,Swartland,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Spier
319,13.5%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Delicate scents of white melon, orange rind, pressed wild flowers, quinine and barely-toasted apple skin dance in the bouquet of this attractive wine. Clean, precise flavors of apple flesh, Anjou pear and lime unfold on the medium-weight palate, while vibrant acidity enlivens the mouthfeel and results in a bright, mouthwatering finish. Drink now–2023.                      Lauren Buzzeo ",Riverside,Keermont 2015 Riverside Chenin Blanc (Stellenbosch),$47,Stellenbosch,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Keermont
320,12.5%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Scents of honeysuckle, beeswax, baked apple and whole spice lead the nose of this attractive white. The palate showcases a goregeous balance between ripe fruit tones, well-integrated spice and ample acidity, with a gravely texture that lends length to the close. Final notes of woodspice and citrus pith leave you ready for more. Drink now–2024.                      Lauren Buzzeo ",The Renaissance of,Radford Dale 2015 The Renaissance of Chenin Blanc (Stellenbosch),$40,Stellenbosch,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Radford Dale
321,14%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Lovely, bright notes of green citrus, pear, greengage and fig set the stage for this crisp, refreshing white, with secondary hints of fresh straw, lanolin and strawberry hull add additional layers of interest. The palate boasts a fresh, chalky mineral texture, with a final hint of just-toasted almond on the evolving close. Drink now–2023.                      Lauren Buzzeo ",,Quinta Essentia 2016 Chenin Blanc (Stellenbosch),$40,Stellenbosch,91,,,Not rated yet [Add Your Review],Chenin Blanc,2016,Quinta Essentia
322,13%,"Stellenbosch, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Lightly toasted apple, melon and guava form the core of this ripe and fruit-forward wine. It's light in body and style, with clean yet delicate acidity and a brisk close. Drink now.                      Lauren Buzzeo ",,Bradgate 2015 Chenin Blanc (Stellenbosch),$15,Stellenbosch,87,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Bradgate
323,13.5%,"Breedekloof, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Fresh apple, orange and green melon are at the fore of this straightforward yet refreshing and tasty wine. It is light in weight and concentration, offering fruity flavors of apple and pear that finish bright and clean. Drink now.                      Lauren Buzzeo ",,Deetlefs 2015 Chenin Blanc (Breedekloof),$23,Breedekloof,87,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Deetlefs
324,13%,"Galilee, Israel",750 ml,White, Israel,4/1/2018,"
                      Medium straw in color, this wine features aromas of apple and honeysuckle. It is tart at first sip, with flavors of lemon-lime and Gala apple that are slowly overtaken by strong notes of eucalyptus. Fruit flavors return on the finish, offering a closing note of pear.                      Mike DeSimone ",Estate Oak Aged,Dalton 2016 Estate Oak Aged Chenin Blanc (Galilee),$16,Galilee,87,,,Not rated yet [Add Your Review],Chenin Blanc,2016,Dalton
325,14%,"Piekenierskloof, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Soft scents of white flowers, pear and peach subtly make themselves known on the nose of this direct wine. It's lightweight and approachable, with ripe-fruit and sweet-orange flavors that flesh out the palate. Drink now.                      Lauren Buzzeo ",,Tierhoek 2015 Chenin Blanc (Piekenierskloof),$20,Piekenierskloof,85,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Tierhoek
326,13.7%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2018,"
                      Rounded, plush and extremely tropical aromas of white peach, cantaloupe and poached pear show on the nose of this bottling. The sip tightens up a bit, then shows coconut oil, tuberose and more poached pear. Cleanly made, but quite ripe.                      Matt Kettmann ",Pear Valley Vineyard,Pear Valley 2016 Pear Valley Vineyard Chenin Blanc (Paso Robles),$17, California,87, Central Coast,Paso Robles,Not rated yet [Add Your Review],Chenin Blanc,2016,Pear Valley
327,13%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,3/1/2018,"
                      Coming from the oldest Chenin plantings in the state, the aromas are light, with notes of sliced apple, flower and white peach. It drinks off dry, with sleek well-balanced honeyed-fruit flavors throughout. It's equal parts intrigue and delivery.                      Sean P. Sullivan ",Old Vines Hahn Hill Vineyard,Pacific Rim 2016 Old Vines Hahn Hill Vineyard Chenin Blanc (Yakima Valley),$15, Washington,87, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chenin Blanc,2016,Pacific Rim
328,13.4%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,2/1/2018,"
                      The nose on this bottling dials in strongly to a crushed chalk aroma, which is peppered over the lemon pith and rainy sidewalk scents. It's very fresh and tightly wound on the palate, with lime spray, beeswax, a touch of petrol and a slight botanical element.                      Matt Kettmann ",Landslide Jurassic Park Vineyard,Barton 2015 Landslide Jurassic Park Vineyard Chenin Blanc (Santa Ynez Valley),$28, California,91, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Chenin Blanc,2015,Barton
329,13%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,2/1/2018,"
                      Very light on the nose, this bottling from 37-year-old vines shows squeezed lemon wedge, chilled Asian pear, hints of jicama and white rose petals on the nose. The citrusy palate is driven by a grapefruit pith flavor and enhanced with a touch of chalk. The texture is compellingly grippy.                      Matt Kettmann ",Old Vines Jurassic Park Vineyard,Birichino 2015 Old Vines Jurassic Park Vineyard Chenin Blanc (Santa Ynez Valley),$22, California,90, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Chenin Blanc,2015,Birichino
330,14.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,2/1/2018,"
                      This wine's aromas are bright and focused, with honeycrisp apple, passion fruit and pear notes. The apple and stone fruit flavors are off dry, showing no obvious oak influence.                      Sean P. Sullivan ",Reserve,14 Hands 2016 Reserve Chenin Blanc (Horse Heaven Hills),$22, Washington,88, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Chenin Blanc,2016,14 Hands
