,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
331,14%,"Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,6/1/2019,"
                      This highly aromatic wine smells fresh and herbal, with pronounced notes of sweet grass, orange blossom and touches of gingered pear and green fig. The palate is light and zippy, with good acidity and a pleasant freshness that's expressed in flavors of lime and orange zest. The finish is clean and bright, with a mouthwatering persistence.                      Lauren Buzzeo ",Elisabeth,Domaine de la Baume 2017 Elisabeth Viognier (Pays d'Oc),$15, Languedoc-Roussillon,88,Pays d'Oc,,Not rated yet [Add Your Review],Viognier,2017,Domaine de la Baume
332,13.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,6/1/2019,"
                      The aromas intrigue, with notes of dried apricot, apple and spice. The fruit flavors are light, coming up short on the finish.                      Sean P. Sullivan ",Votligeur,Maison Bleue 2016 Votligeur Viognier (Walla Walla Valley (WA)),$40, Washington,88, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Viognier,2016,Maison Bleue
333,13.5%,"Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,6/1/2019,"
                      This is a pretty representation of the variety's typical character, with notes of fresh peach, lychee and yellow melon on the nose and mouth, all hit by floral accents of crushed rose petal. Medium weight and smooth on the palate, it has a slick but not viscous texture and ample acidity to lift the ripe tropical-fruit tones.                      Lauren Buzzeo ",,Les Tannes en Occitanie 2017 Viognier (Pays d'Oc),$15, Languedoc-Roussillon,87,Pays d'Oc,,Not rated yet [Add Your Review],Viognier,2017,Les Tannes en Occitanie
334,13.8%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,6/1/2019,"
                      This is a bulky, blocky wine, with chunky fruit flavors of peach and banana. It's 100% varietal, a forward fruit bomb of a wine that will be best over the next couple of years.                      Paul Gregutt ",,Del Rio 2017 Viognier (Rogue Valley),$20, Oregon,86, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Viognier,2017,Del Rio
335,13%,"Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,6/1/2019,"
                      A subtle note of lemon verbena is coupled with hints of crushed chalk, underripe guava, tart peach and melon rind on the delicate nose of this wine. The palate is surprisingly round and fleshy in feel, with notes of peach, fig and sweet orange. Acidity is soft and light, lending just enough lift to the ripe fruit tones to keep the wine from feeling flabby or flat.                      Lauren Buzzeo ",,Les Jamelles 2017 Viognier (Pays d'Oc),$10, Languedoc-Roussillon,86,Pays d'Oc,,Not rated yet [Add Your Review],Viognier,2017,Les Jamelles
336,13.5%,"Pays d'Oc, Languedoc-Roussillon, France",750 ml,White, France,6/1/2019,"
                      There's a slightly reductive tone to the nose of this wine, with a hint of struck match that blows off with air. Beyond that, notes of ripe pineapple, honeydew and a touch of honeysuckle unfold on the nose, while the medium-weight palate is enlivened by enduring flavors of pithy melon rind and orange acidity. A honeyed character lingers on the end.                      Lauren Buzzeo ",Organic,Domaine du Chateau d'Eau 2016 Organic Viognier (Pays d'Oc),$14, Languedoc-Roussillon,86,Pays d'Oc,,Not rated yet [Add Your Review],Viognier,2016,Domaine du Chateau d'Eau
337,13.6%,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,6/1/2019,"
                      Sharply etched with strong botanical flavors, this young Viognier is dominated by acidity, herb, phenolics and a dominating flavor of lemon rind.                      Paul Gregutt ",,Foon 2017 Viognier (Umpqua Valley),$24, Oregon,85, Southern Oregon,Umpqua Valley,Not rated yet [Add Your Review],Viognier,2017,Foon
338,13.5%,"Toscana, Tuscany, Italy",750 ml,White, Italy,5/1/2019,"
                      Made with 100% Viognier, this opens with aromas of apricot, toast and an earthy note. The structured palate offers ripe yellow peach, lemon zest and vanilla while a hazelnut note wraps up the finish.                      Kerin O’Keefe ",Giovin Re,Michele Satta 2016 Giovin Re Viognier (Toscana),$50, Tuscany,90,Toscana,,Not rated yet [Add Your Review],Viognier,2016,Michele Satta
339,13.8%,"Hawke's Bay, New Zealand",750 ml,White, New Zealand,5/1/2019,"
                      This Viognier avoids the overly fruity, flabby pitfalls that sometimes befall the variety. Instead, subtle aromas of peach pit, lemon, grapefruit and honeysuckle lead gently into a medium-bodied palate that is textural yet delicate, with honey and floral flavors at the fore. Pithy stone fruit at the finish is a refreshing close.                      Christina Pickard ",Bridge PA Vineyard,Decibel 2016 Bridge PA Vineyard Viognier (Hawke's Bay),$16,Hawke's Bay,90,,,Not rated yet [Add Your Review],Viognier,2016,Decibel
340,13.5%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,5/1/2019,"
                      Very pleasant and soft aromas of light honeysuckle, yellow melon and creamy peach show on the nose of this bottling from a clone imported by the Bonny Doon founder. Tangy and fresh apple-skin flavors meet with slightly sweet melon elements on the broad palate.                      Matt Kettmann ",Randall Grahm Clone,Cooper-Garrod 2017 Randall Grahm Clone Viognier (Santa Cruz Mountains),$39, California,89, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Viognier,2017,Cooper-Garrod
341,13.7%,"Washington, Washington Other, Washington, US",750 ml,White, US,5/1/2019,"
                      Fruit for this typically Snake River Valley designated wine comes from Washington due to a 2017 Idaho freeze. Generous aromas of peach, orange essence and flower are followed by bone-dry fruit flavors, with peach notes lingering on the finish.                      Sean P. Sullivan ",Dry,Cinder 2017 Dry Viognier (Washington),$23, Washington,88, Washington Other,Washington,Not rated yet [Add Your Review],Viognier,2017,Cinder
342,14%,"Colchagua Valley, Chile",750 ml,White, Chile,5/1/2019,"
                      Chunky tropical aromas include notes of melon, banana and mango. A full-bodied palate is more broad and blocky than precise, while upfront papaya and quince flavors are short prior to a salty finish with almost no fruit character.                      Michael Schachner ",Special Reserve,Siegel 2017 Special Reserve Viognier (Colchagua Valley),$15,Colchagua Valley,84,,,Not rated yet [Add Your Review],Viognier,2017,Siegel
343,14%,"Maule Valley, Chile",750 ml,White, Chile,5/1/2019,"
                      An orange color and soft, quiet aromas of cantaloupe, peach and apricot are as good as this oddball Viognier gets. A flat palate holds oxidized flavors of caramel and bitter nuts but not much fruit, while a drying finish gets its texture from grape skins and tannins.                      Michael Schachner ",,Puente Austral 2017 Viognier (Maule Valley),$20,Maule Valley,83,,,Not rated yet [Add Your Review],Viognier,2017,Puente Austral
344,14.2%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,White, US,4/1/2019,"
                      Rounded and plump aromas of lime blossom, sweet apple, oak and nuts are cut by a wet stone minerality on the nose of this bottling. The palate is much tighter than expected, with a zingy lemon quality that keeps the warmer apple, peach and sea salt flavors in check.                      Matt Kettmann ",,Pelletiere 2017 Viognier (Paso Robles Willow Creek District),$32, California,91, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],Viognier,2017,Pelletiere
345,14.4%,"El Dorado, Sierra Foothills, California, US",750 ml,White, US,4/1/2019,"
                      Delicate floral and mineral aromas in this medium-bodied wine turn to rich white-peach flavors on the palate. It has very good balance, and tastes clean and refreshing while also revealing depth and a lingering finish. Barrel fermented, it offers subtlety and satisfaction at the same time.                      Jim Gordon ",,Starfield 2016 Viognier (El Dorado),$24, California,91, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Viognier,2016,Starfield
346,14.7%,"Napa Valley, Napa, California, US",750 ml,White, US,4/1/2019,"
                      Made entirely from one variety in collaboration with winemaker Yves Gangloff, this imparts a subtle floral nose of jasmine and a fresh spritzy midpalate of juicy acidity. Well made and complex, it melds together bold layered flavors of lemon peel, melon and apricot into a cohesive, full-bodied and concentrated whole.                      Virginie Boone ",2 Guys 2 Barrels Stagecoach Vineyard,Jeff Cohn 2016 2 Guys 2 Barrels Stagecoach Vineyard Viognier (Napa Valley),$55, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Viognier,2016,Jeff Cohn
347,14%,"Alentejano, Portugal",750 ml,White, Portugal,4/1/2019,"
                      Named after the Roman tiles (telhas) which are regularly found in the vineyard, this pure Viognier is grown at a high elevation. That gives it the essential coolness and acidity to balance its naturally rich yellow-fruit flavors. This nutmeg flavored,spicy wine is now fully balanced and ready to drink.                      Roger Voss ",Terra d'Alter Telhas Branco,Terras de Alter 2017 Terra d'Alter Telhas Branco Viognier (Alentejano),$30,Alentejano,90,,,Not rated yet [Add Your Review],Viognier,2017,Terras de Alter
348,13.9%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,4/1/2019,"
                      This is from certified-organic fruit that has been fermented in stainless steel, showing a fresh lively profile of textured peach, melon and coconut flavors. Steely and demure, it persists in jasmine aromas and a hint of honey.                      Virginie Boone ",Phi,Ampelos 2017 Phi Viognier (Santa Barbara County),$25, California,90, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2017,Ampelos
349,14.3%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,4/1/2019,"
                      This wine was aged in both neutral oak and stainless steel, the grapes from a famous corner of Saralee Kunde's sought-after vineyard. Peach and anise show on the nose and palate. It is velvety in texture, with notes of jasmine and crushed rock that offer brightness.                      Virginie Boone ",Benevolent Catie's Corner Vineyard,Aver Family Vineyards 2017 Benevolent Catie's Corner Vineyard Viognier (Russian River Valley),$35, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Viognier,2017,Aver Family Vineyards
350,14.7%,"Red Mountain, Columbia Valley, Washington, US",750 ml,White, US,4/1/2019,"
                      The aromas are expressive, with notes of white flower and ripe peach along with a kiss of vanilla and barrel spice. A full-bodied, dense palate follows, leading to a long, quite warm finish. There are good things going on, but they don't all come together, with the balance seeming a bit off.                      Sean P. Sullivan ",Estate,Force Majeure 2017 Estate Viognier (Red Mountain),$50, Washington,88, Columbia Valley,Red Mountain,Not rated yet [Add Your Review],Viognier,2017,Force Majeure
351,13.9%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,4/1/2019,"
                      With 6% Chardonnay and 1% Gewürztraminer, this is a well-made white that shows pretty aromas of honeysuckle on the nose. Viscous on the palate, with elements of apricot, lime and stone, it has a creamy lushness within a balanced frame of fresh acidity.                      Virginie Boone ",Estate Grown,Kunde 2017 Estate Grown Viognier (Sonoma Valley),$30, California,88, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2017,Kunde
352,14.7%,"Lake County, Lake County, California, US",750 ml,White, US,4/1/2019,"
                      This fruity and generous wine shows peach aromas, apricot flavors, good crisp acidity and enough body to balance it. The texture is tangy and edgy and keeps the taste buds alert.                      Jim Gordon ",,Steele 2017 Viognier (Lake County),$20, California,88, Lake County,Lake County,Not rated yet [Add Your Review],Viognier,2017,Steele
353,12.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2019,"
                      Previously marketed as Louloute, this new Viognier is unusually low in alcohol and features sharp herbal flavors of bitter grapefruit. It's far off the beaten path for this hot climate grape, yet potent and penetrating, with potential for distinctive food pairings. It was fermented in stainless and aged on the lees for about seven months.                      Paul Gregutt ",,Lexème 2016 Viognier (Oregon),$17, Oregon,88, Oregon Other,Oregon,Not rated yet [Add Your Review],Viognier,2016,Lexème
354,14.6%,"Sonoma County, Sonoma, California, US",750 ml,White, US,4/1/2019,"
                      Fermented and aged in neutral French oak, this has an opening earthiness and jasmine profile that leads to structured, moderate acidity and plush viscous layers of baked apricot. It's hearty and full bodied.                      Virginie Boone ",,Pride Mountain 2017 Viognier (Sonoma County),$45, California,87, Sonoma,Sonoma County,Not rated yet [Add Your Review],Viognier,2017,Pride Mountain
355,13.9%,"Grand Valley, Colorado, US",750 ml,White, US,4/1/2019,"
                      This wine offers fresh aromas of apricots and peaches, with hints of lychee and honeysuckle on the nose. The palate is refreshing in flavors of ripe white peach, lemon juice, white flowers and crushed minerals. A steely, mineral finish carries swaths of lime zest and white pepper.                      Fiona Adams ",,Snowy Peaks 2017 Viognier (Grand Valley),$19, Colorado,87,Grand Valley,,Not rated yet [Add Your Review],Viognier,2017,Snowy Peaks
356,13%,"Galilee, Israel",750 ml,White, Israel,4/1/2019,"
                      Aromas of apple and freesia prepare the palate for flavors of green apple, pear and sage. This wine is smooth in the mouth, with a soft floral finish.                      Mike DeSimone ",Reserve,Dalton 2017 Reserve Viognier (Galilee),$19,Galilee,86,,,Not rated yet [Add Your Review],Viognier,2017,Dalton
357,13.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2019,"
                      All of the fruit for this wine comes from Antoine Creek Vineyard, north of the Lake Chelan appellation. Aromas of lemon balm, white peach and honeysuckle are followed by generous but still sleekly styled fruit flavors that show beautiful depth, balance and tension. Lemony acidity heightens the interest. The winery's best offering of this variety to date.                      Sean P. Sullivan ",,Gramercy 2017 Viognier (Columbia Valley (WA)),$22, Washington,92, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2017,Gramercy
358,13.1%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2019,"
                      Pure varietal, this is as perfectly-ripened as Viognier can ever be. Rich, smooth flavors of melon and tangerine with zesty notes of Meyer lemon push the fruit forward, with underlying minerality keeping the lengthy finish fresh and invigorating. Drink now and over the next two or three years.                      Paul Gregutt ",Steelhead Run Vineyard,Quady North 2017 Steelhead Run Vineyard Viognier (Applegate Valley),$24, Oregon,92, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Viognier,2017,Quady North
359,14%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2019,"
                      Guava and bubblegum aromas are very clean and cut by a steely edge on the nose. The palate tightens up considerably, offering tense lemon skin and chalky tones against rounded white-peach and guava flavors.                      Matt Kettmann ",French Camp Vineyard,Crū 2017 French Camp Vineyard Viognier (Paso Robles),$20, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2017,Crū
360,13.5%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,3/1/2019,"
                      Fruit for this wine comes from a vineyard at 1,300 feet of elevation—high for the state. All aged in neutral French oak, the wine has aromas that bring notes of ripe peach, apricot and flower. Full-bodied, well-structured stone fruit and creamsicle flavors follow. There's much to enjoy.                      Sean P. Sullivan ",Art Den Hoed,K Vintners 2017 Art Den Hoed Viognier (Yakima Valley),$25, Washington,90, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Viognier,2017,K Vintners
361,14.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,3/1/2019,"
                      From the Riboli family's new vineyard named after the patriarch, this bottling offers tuberose and tropical aromas of mango and papaya cream on the nose, but with a chalky edge. The palate is clean and crisp in flavors of lemon curd and apple mousse.                      Matt Kettmann ",Stefano Vineyard,San Simeon 2017 Stefano Vineyard Viognier (Paso Robles),$22, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2017,San Simeon
362,13.5%,"Simonsberg-Paarl, South Africa",750 ml,White, South Africa,3/1/2019,"
                      There's a floral, spicy lift to the nose of this wine, with aromas of ginger-peach tea, honeysuckle, spiced pear and nectarine that fill the bouquet. The medium-weight palate shows a bit of heft on the midpalate, with waves of peach, nectarine, rose and honeysuckle flavors. There's just enough acidity to lift the sweet-flavor impressions, while the finish is all floral.                      Lauren Buzzeo ",,Noble Hill 2016 Viognier (Simonsberg-Paarl),$18,Simonsberg-Paarl,87,,,Not rated yet [Add Your Review],Viognier,2016,Noble Hill
363,14.9%,"Similkameen Valley, British Columbia, Canada",750 ml,White, Canada,3/1/2019,"
                      As the near 15% alcohol would suggest, this is a fully-ripened wine, pushing the grape's flavors into a rich, round, peachy realm. In so doing, it avoids the bitterness that can plague underripe Viognier, but feels just a little flabby in the mouth.                      Paul Gregutt ",,Vanessa 2017 Viognier (Similkameen Valley),$25, British Columbia,87,Similkameen Valley,,Not rated yet [Add Your Review],Viognier,2017,Vanessa
364,14%,"Western Cape, South Africa",750 ml,White, South Africa,3/1/2019,"
                      This is slightly warm on the nose, with spiced melon and citrus peel aromas that are coupled with grapefruit pith and green apple accents. The medium-weight palate offers just enough acidity to lift the ripe fruit flavors and sweet orange impression.                      Lauren Buzzeo ",,Babylonstoren 2016 Viognier (Western Cape),$25,Western Cape,86,,,Not rated yet [Add Your Review],Viognier,2016,Babylonstoren
365,18.5%,"Santa Clara Valley, Central Coast, California, US",750 ml,Dessert, US,3/1/2019,"
                      An uncommon offering of sweet Viognier, this bottling shows honeydew, crushed stone and orange peel on the nose. It's a tad oily on the palate with petrol-laced flavors of sour lime peel.                      Matt Kettmann ",VP,Lion Ranch NV VP Viognier (Santa Clara Valley),$29, California,86, Central Coast,Santa Clara Valley,Not rated yet [Add Your Review],Viognier,,Lion Ranch
366,13.4%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2019,"
                      Subdued aromas of peach and herb are followed by spritzy, full-bodied stone fruit flavors. The variety's intensity and joy seem to be missing                      Sean P. Sullivan ",,Tamarack Cellars 2017 Viognier (Columbia Valley (WA)),$20, Washington,86, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2017,Tamarack Cellars
367,14.2%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,2/1/2019,"
                      Beautifully floral and inviting, this wine has a nice weight to it and a balanced approach to ripeness and acidity. Peach, lemon and wet stone carry through a midpalate of silky smoothness and peppery finish. This is an impressive version of the variety.                      Virginie Boone ",Landa Vineyard,Anaba 2017 Landa Vineyard Viognier (Sonoma Valley),$36, California,93, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2017,Anaba
368,14%,"Yamhill-Carlton, Willamette Valley, Oregon, US",750 ml,White, US,2/1/2019,"
                      Tightly wound and bursting with botanical highlights, there is a ginlike flavor to this pure varietal expression. Power and precision abound, and the long, phenolic finish, bone dry and detailed, defines this as a wine worth exploring and experimenting with as far as companion foods.                      Paul Gregutt ",Deux Vert Vineyard,Brooks 2017 Deux Vert Vineyard Viognier (Yamhill-Carlton),$24, Oregon,91, Willamette Valley,Yamhill-Carlton,Not rated yet [Add Your Review],Viognier,2017,Brooks
369,14.2%,"El Dorado, Sierra Foothills, California, US",750 ml,White, US,2/1/2019,"
                      This wine has light aromas of figs and crushed stone, followed by a creamy mouthfeel and subtle flavors of almond and white pepper. A couple of years in the cellar will bring out more complexity. Best after 2020.                      Jim Gordon ",,Lava Cap 2017 Viognier (El Dorado),$28, California,90, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Viognier,2017,Lava Cap
370,14.2%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,2/1/2019,"
                      Clean aromas of pomelo and lychee meet with peach and dried sour pear on the nose of this single-vineyard expression. Tangy citrus and grapefruit flavors ride an energetic mouthfeel, with a long-lasting acid that takes a sour stretch into the finish.                      Matt Kettmann ",Bien Nacido Vineyard,Jaffurs 2017 Bien Nacido Vineyard Viognier (Santa Maria Valley),$27, California,89, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Viognier,2017,Jaffurs
371,12.7%,"Los Olivos District, Central Coast, California, US",750 ml,White, US,2/1/2019,"
                      This wine begins with ripe bubblegum, peach, pear-syrup and Stargazer lily aromas, although those start to fade into more mineral tones as it sits open. The sip is quite tight, with lemony acidity and a chalky frame constraining the peachy flavors.                      Matt Kettmann ",Margerum Estate Vineyard,Margerum 2017 Margerum Estate Vineyard Viognier (Los Olivos District),$36, California,89, Central Coast,Los Olivos District,Not rated yet [Add Your Review],Viognier,2017,Margerum
372,14.5%,"Alexander Valley, Sonoma, California, US",750 ml,White, US,2/1/2019,"
                      Aged 10 months in neutral American oak, this wine has a thick gritty texture and a sweetness of peach, green apple and honey. The structure and acidity are moderate; the ripeness full bodied and intense.                      Virginie Boone ",Hoot Owl Creek Vineyard,Mengler Family Wines 2017 Hoot Owl Creek Vineyard Viognier (Alexander Valley),$35, California,88, Sonoma,Alexander Valley,Not rated yet [Add Your Review],Viognier,2017,Mengler Family Wines
373,14.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,2/1/2019,"
                      The aromas are generous, with notes of melon, white flower, pear and peach. The apricot and peach flavors are full bodied, sweet, ripe and nectarous with a warm finish. It delivers a lot of appeal, though the apparent residual sugar runs a bit high.                      Sean P. Sullivan ",,Maryhill 2017 Viognier (Columbia Valley (WA)),$18, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2017,Maryhill
374,13.1%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,2/1/2019,"
                      Crushed sandstone and flinty mineral aromas meet with a slightly reductive nose on this bottling. The palate is very tightly wound with grassy lime-skin flavors.                      Matt Kettmann ",,Black Ridge 2014 Viognier (Santa Cruz Mountains),$32, California,88, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Viognier,2014,Black Ridge
375,14.1%,"Paso Robles, Central Coast, California, US",750 ml,White, US,2/1/2019,"
                      Light aromas of honeydew and honey show on the restrained nose of this bottling. The palate is all about a tight texture, with springtime flavors of white flowers and lime pith showing through.                      Matt Kettmann ",Dos Vinas Vineyard Reserve,Castoro Cellars 2017 Dos Vinas Vineyard Reserve Viognier (Paso Robles),$25, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2017,Castoro Cellars
376,14%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,2/1/2019,"
                      Clean honeydew, lime balm and peach-orange aromas meet with vanilla and white-rock aromas on the nose of this bottling. There is a flash of sweetness to the palate, where ripe apple and pear flavors combine with lemon syrup.                      Matt Kettmann ",,Ferguson Crest 2017 Viognier (Santa Barbara County),$28, California,88, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2017,Ferguson Crest
377,13%,"California, California Other, California, US",750 ml,White, US,2/1/2019,"
                      This is a medium-weight wine that balances subtle floral and orange-zest characters against suggestions of vanilla and butter that build on the palate and add richness on the finish.                      Jim Gordon ",Family Reserve,Oak Grove 2017 Family Reserve Viognier (California),$9, California,87, California Other,California,Not rated yet [Add Your Review],Viognier,2017,Oak Grove
378,13.9%,"Oregon, Oregon Other, Oregon, US",375 ml,Dessert, US,2/1/2019,"
                      This dessert wine is quite sweet, with candied flavors of peach, apricot and papaya. It shows a decent balance between concentrated fruit tones and bright acidity.                      Paul Gregutt ",Dolce Vino,Apolloni 2014 Dolce Vino Viognier (Oregon),$22, Oregon,87, Oregon Other,Oregon,Not rated yet [Add Your Review],Viognier,2014,Apolloni
379,13.1%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,2/1/2019,"
                      This is an oily viscous white, nutty with floral elements of jasmine and rose. A dense dry texture rides below lemon verbena and stone-fruit flavors.                      Virginie Boone ",Salomon Vineyard,Domenica Amato 2017 Salomon Vineyard Viognier (Sonoma Valley),$38, California,86, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Viognier,2017,Domenica Amato
380,13.5%,"Amador County, Sierra Foothills, California, US",750 ml,White, US,2/1/2019,"
                      Nicely crisp and dry, this medium-bodied wine smells floral and tastes a bit leesy like it just came out of a barrel. It has tangy lemon and green-apple flavors.                      Jim Gordon ",,Sera Fina 2017 Viognier (Amador County),$16, California,86, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Viognier,2017,Sera Fina
381,13.6%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,2/1/2019,"
                      Lighter-styled aromas of herb and flower are followed by medium-sweet fruit flavors, with wilted flower notes on the finish. There's not enough acid to balance the sugar.                      Sean P. Sullivan ",Broetje Vineyard,Wilridge 2017 Broetje Vineyard Viognier (Columbia Valley (WA)),$18, Washington,85, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2017,Wilridge
382,13.7%,"Placer County, Sierra Foothills, California, US",750 ml,White, US,12/31/2018,"
                      This charming wine offers richness backed by well-honed acidity, so it stays fresh on the palate through the finish. Light baking-spice and honeysuckle aromas lead to subtle vanilla and white-peach flavors that enhance the smooth mouthfeel.                      Jim Gordon ",Damiano Vineyard,Le Casque 2017 Damiano Vineyard Viognier (Placer County),$26, California,92, Sierra Foothills,Placer County,Not rated yet [Add Your Review],Viognier,2017,Le Casque
383,12.1%,"Sonoma Mountain, Sonoma, California, US",375 ml,Dessert, US,12/31/2018,"
                      This is a smooth, balanced and lovely dessert wine, moderate in sweetness and heat, with lovely aromas and flavors of rose water, fresh and dried apricot and honeycomb. It will do well on its own, or as an accompaniment to a wide range of cheeses and spicy desserts.                      Virginie Boone ",Estate Late Harvest,Belden Barns NV Estate Late Harvest Viognier (Sonoma Mountain),$28, California,92, Sonoma,Sonoma Mountain,Not rated yet [Add Your Review],Viognier,,Belden Barns
384,14.2%,"Santa Clara Valley, Central Coast, California, US",750 ml,White, US,12/31/2018,"
                      There's a strong stony aroma on the nose of this well-shaped bottling, along with Meyer lemon pith and dried nectarine elements. The palate is streamlined with yellow-peach and citrus-peel flavors, with a full mouthfeel that is leveled by balanced acidity and a firm texture.                      Matt Kettmann ",Estate,Sarah's Vineyard 2016 Estate Viognier (Santa Clara Valley),$32, California,91, Central Coast,Santa Clara Valley,Not rated yet [Add Your Review],Viognier,2016,Sarah's Vineyard
385,14.4%,"Paso Robles, Central Coast, California, US",750 ml,White, US,12/31/2018,"
                      Light and clean with even aromas of peach syrup, concentrated honeydew and a hint of wood, this fresh and bright bottling from a winery whose name means “gold” in Hawaiian includes 6% Picpoul Blanc. Citrusy flavors start the palate as the tropical touches linger in the background, wrapped in a racy texture with lots of zing into the finish.                      Matt Kettmann ",,Kula 2017 Viognier (Paso Robles),$22, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2017,Kula
386,14.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,12/31/2018,"
                      Very subtle on the nose, aromas of ripe pear and honeydew emerge with patience, as do mineral streaks of chalk and wet cement. There is abundant energy to the sip, where gravel and chalk flavors linger in the forefront and bright key lime and hints of mango and papaya show on the backdrop.                      Matt Kettmann ",Gesture,J. Lohr 2017 Gesture Viognier (Paso Robles),$30, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2017,J. Lohr
387,13.5%,"River Junction, Central Valley, California, US",750 ml,White, US,12/31/2018,"
                      This ripe and rich wine has orange blossom and honey aromas that lead to a palate of vanilla, orange and peach flavors. It displays a smooth, thick texture, with soft acidity and a creamy presence.                      Jim Gordon ",Estate Grown Certified Sustainable,McManis 2017 Estate Grown Certified Sustainable Viognier (River Junction),$12, California,90, Central Valley,River Junction,Not rated yet [Add Your Review],Viognier,2017,McManis
388,13.1%,"Monticello, Virginia, US",750 ml,White, US,12/31/2018,"
                      This copper-colored wine, the result of eight days of skin-contact, opens with compelling aromas of wildflower, apricot and tilled red-earth. The earthy palate delivers orange zest, terracotta and rooibos tea. A tannic accent and zesty acidity lead into a long and layered finish.                      Carrie Dykes ",Skin Contact,Jefferson Vineyards 2017 Skin Contact Viognier (Monticello),$35, Virginia,90,Monticello,,Not rated yet [Add Your Review],Viognier,2017,Jefferson Vineyards
389,14.1%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,White, US,12/31/2018,"
                      This very flavorful wine has plenty of apricot and peach flavors and a saline accent that sets it apart. It smells like almonds and dried apricots, and tastes vividly fruity and nicely crisp.                      Jim Gordon ",Estate,Naggiar 2017 Estate Viognier (Sierra Foothills),$25, California,89, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Viognier,2017,Naggiar
390,13.5%,"Monticello, Virginia, US",750 ml,White, US,12/31/2018,"
                      A broad lychee aroma meets with a touch of ginger powder on the nose. Apricot and orange peel show on the full-bodied palate. It shows a pleasant roundness and weight, with a long, layered finish.                      Carrie Dykes ",,Veritas 2016 Viognier (Monticello),$25, Virginia,88,Monticello,,Not rated yet [Add Your Review],Viognier,2016,Veritas
